;RH;WIND_DIR_STD;WIND_SPEED;APCP;elevation;aspect;road_dist;river_dist;techno_obj_dist;vegetation_type;is_fire
0;-0.47772326772410867;0.9564882923523156;-0.21906413626492643;0.8413782719304458;0.592591561212598;0.6030819594393179;-0.10639976166527065;-0.12962689989657503;2.3927816329503626;21;1
1;-0.7059549311202163;1.0516423893535718;-1.377575625210904;-0.4102337576192626;0.7268566067170574;1.177260563259844;0.07270585333288997;-0.06660938105073512;1.6911322857378333;1;1
2;0.38773423789939854;1.472514534559988;-0.04556724661601227;-0.6023128314610495;-0.26576781850460046;1.5375633454353876;0.3141323711721975;-1.0253571073029364;1.116374860466938;11;1
3;0.3319105198973555;1.8685176187360641;0.11673629531361773;-0.5713323356801162;-0.26226579591856536;0.4660835232598908;0.465507978016807;0.044484046688066776;0.9122146053686166;15;1
4;-0.5972781371807161;0.3203582169526889;-0.42379494338973317;-0.28251480493261794;1.094568978250743;0.5819351034185464;0.4838586677060216;-0.40528124199770654;0.9139029461944039;1;1
5;-0.6461438046894562;0.6838029708637416;-0.34778763503670157;-0.4102337576192626;1.0813738579357925;0.5093655943576008;0.4857010483570375;-0.40038515664661023;0.9117260648746139;18;1
6;-0.39113954184338934;0.3686539835676354;-0.7171681097731002;-0.02483639010445138;1.0093322489507752;0.5479530056049695;0.4872032164627452;-0.38931938683161327;0.9105390263720713;18;1
7;-0.8700083064731583;0.9958388316212714;-1.1369186492462804;-0.6642738230229163;-0.7976743470403319;0.4583987496078379;0.8605645677360425;0.3577554875894906;0.2500106064351343;18;1
8;-0.34306400399875664;-0.09701247051897552;-0.8050905129063561;-0.6342926341138927;-0.7870867101721526;-0.002142537641597778;0.8469669042998452;0.20734988691761727;0.22037885264954601;18;1
9;-0.817032737348771;0.6634200718501464;-1.0417751936323598;-0.515567443274436;0.8892629041444353;0.055878084537023726;0.290061720694506;-0.5772127778933969;0.6550706483089175;1;1
10;-0.321834585820445;-0.1848582916495575;-0.48770448152776164;1.0024768499912993;1.6643157958686143;0.24047721125198976;0.2777174943774595;1.3502571341747116;0.8692413641385633;18;1
11;-0.8348321640115087;1.0252873558192577;-0.9264120746983228;-0.05865420361098579;1.923706497441718;0.032094995480424014;0.2401628973338477;1.1447075932994082;0.7623780579518211;17;1
12;-0.7553228449995739;0.7305106502265166;-0.9298417164395117;-0.42262595593163593;1.5905429269979645;0.11952460830526189;0.23429986189695481;0.55806994238493;0.29340259063297863;1;1
13;-1.6198186940409662;0.46117765220776374;-1.3077076442149458;-0.8901310553366382;0.9252837068859328;-0.7033712662984531;1.3786221268909644;3.3438790103292524;2.4197341926772156;18;1
14;-0.4099373244359142;-0.47151205802721396;0.16710636005039967;-0.5031752449620628;-1.0064986545952255;-0.25293951580669705;2.5705993828864218;-0.6623844684525604;-0.672657983021618;18;1
15;0.5622308258037435;0.02163547938023515;0.6820003551375001;-0.29870397280790245;-1.043464450115384;0.05913114577880399;-0.14575379064411134;-0.16072434963938184;0.17910032312770727;11;1
16;0.7038787633191309;1.28185531342427;0.043979535138266655;-0.2677234770269691;-0.7967664126646763;0.3289971563239767;-0.16549616507395537;-0.019909416612552477;-0.020262274361046138;17;1
17;1.1210376355997034;-0.9793109506369603;1.3815845875928006;0.3766708352164451;-0.8193350046091374;-0.3653751082335923;-0.1661556891404797;0.019849714900078228;-0.027071717247216454;17;1
18;-0.9562122791701906;1.3714383970654294;-1.2880288434566254;-0.5465479390553695;-1.0644765856315945;-0.0934952984157275;-0.3225649886241648;-0.7287359395850838;-0.02526769580673465;12;1
19;0.9273635119191466;-1.5145582137738625;1.9244619519781136;0.23416055462415153;-0.513297141562623;0.13836995497878504;-0.21592685019075714;-0.6360522955619107;-0.3954520457914349;12;1
20;0.7579935919945806;0.14522539775351856;0.05517288285755162;0.7112601896505257;-0.6516270337110095;-0.582207695752514;1.164934654322373;0.6122674902753273;-0.4814717636484747;11;1
21;1.01831439941227;-1.5122570040168173;1.6054515419784965;-0.06944830402899549;-0.4638185668122223;-0.39161300892231504;-0.26632795827525824;-0.32659145619120944;-0.43905669359284993;18;1
22;0.675587151134422;0.6612873452786056;-0.24145083170349638;0.35808253774788507;-0.2216864138788487;-0.5707492062040984;1.003010596250951;0.35984968987350235;-0.6476392538249782;18;1
23;1.0278082290044541;-0.3914459787323884;0.894673961803912;-0.15619369221560897;-1.0670942599640911;0.07906631095187305;-0.4022442381112904;-0.9951048107477287;-0.17177517296262582;18;1
24;-0.3412019981885012;-0.15299180827547149;-0.38696435205419855;-0.4474103525563827;-0.3792932769026301;-0.7115036853623288;0.8808190722630761;-0.12231535501388903;-0.7837026405653591;12;1
25;0.5329898306598161;-0.5879862058921405;0.5868568995235799;-0.10042879980992886;-0.8535770040063746;-0.0026364888374134665;-0.569808796842379;0.053918641330461564;-0.38929134272406823;12;1
26;1.4026246213038849;-0.046270910157866614;-0.25264417942278056;-0.4474103525563827;-0.7835365522856725;0.3792408156972562;-0.4995874511227095;-0.34095705503926343;-0.3219264259559854;18;1
27;0.9112240016124334;-1.56993912877075;1.3368111967156615;-0.10042879980992886;-0.7754404784146443;0.13113765596602764;-0.6259227597577901;-0.7196750526574279;-0.3905413425716844;11;1
28;0.9112240016124334;-1.56993912877075;1.3368111967156615;-0.10042879980992886;-0.8291159050483299;0.09448829476137265;-0.6567408639019283;-0.10938649592466428;-0.38880601311997715;12;1
29;1.5188290955122195;0.7884891168169476;0.670807007418216;0.30231764534220507;-0.24072305145023157;0.5545744473005887;0.3259968624695112;-1.0221342365672081;-0.6919134823365264;18;1
30;1.0830623172309668;-0.516661575375145;0.4525367268921619;-0.4102337576192626;-0.5601853332425398;-0.2387320199151849;-0.571167383866905;-0.9522176810762938;-0.3077394467559722;12;1
31;1.1457215925393822;0.8677531587579078;-0.09034063749315134;0.3642786369040718;-0.5827539216849782;-0.9803714728973477;-0.6501107479393161;-0.2644349080009842;-0.33237225530018577;12;1
32;0.8229313864051208;-0.7516665137854698;1.0793641991721112;0.47580842171543203;-0.5769172197096015;-0.050337166073200955;-0.5801352488557979;-1.0070126990206845;-0.2888911875521241;11;1
33;0.14905936195188918;1.64216459935244;0.16150968619075678;-0.6456855255543563;-0.9571785043425721;0.6887600811011816;-0.7666532131000798;1.8680405910376487;-0.5093336740763025;11;1
34;0.9913519233704674;-0.8303438571008985;0.9730273958389052;-0.4474103525563827;-0.36953911440588194;0.44848979133116584;-0.7438648269863956;0.29802902697056005;-0.4620043094951308;12;1
35;0.9774909321658781;-0.4326924252632364;0.687597028997143;-0.5031752449620628;-0.5303464618629505;1.313279476841883;-0.7791939866591722;0.6515285384154272;-0.5015443299217913;12;1
36;1.0036939018403068;0.06400133475452842;0.525293487067513;-0.04466390740424876;-1.1183511337674994;1.446606992312095;0.7933261359339296;-1.0666896274770445;-0.7488116593090892;12;1
37;0.9774909321658781;-0.4326924252632364;0.687597028997143;-0.5031752449620628;-0.38831279560734744;0.13836481750275034;-0.7849929790043141;0.46262900787450184;-0.539176707022697;18;1
38;0.6497639346436812;-1.1523578168204678;2.254665709697016;0.4200435293097518;-0.6991232150341105;0.17058396187348923;-0.9344131446198688;-0.25456942152522016;-0.7780628790391928;12;1
39;0.9799593278598464;-1.6840199545385275;1.1801043286456743;-0.14380149390323554;-0.21811908557562926;-0.3961436691210159;-0.10206925759288868;-0.917820437433296;-0.7494748692207738;18;1
40;-1.5119810634966513;0.9416308629472128;-0.6388146757381067;-0.8377645993961432;-0.4661846383320252;0.3557901670065548;0.5143941022095566;0.14794874511984724;-0.6200166498076097;1;1
41;-1.0585557621739357;-0.18214911482143284;-0.16309739766850243;-0.5403518398991828;0.11414857293600686;-0.25704779555905216;-0.7347073523793712;0.7676570324356536;-0.6243358909249376;18;1
42;1.0940751595578997;-0.31889281473939063;-0.16309739766850243;-0.11282099812230217;-0.9875768763606193;-0.07777625432528844;0.4044592380022371;-1.1021859545737263;-0.7727047375664071;15;1
43;-1.3164081738976576;0.05024925343067424;0.5364868347867979;-0.7943919053028364;-0.17447645636372683;0.9328296599815993;-0.3262985754828123;0.04959078093575936;-0.5773528606694708;18;1
44;1.0938852829660564;0.31530224562243886;-0.7339581313520277;0.4510240250906852;0.11677508987553319;-0.9136154632175789;-0.7205891915607813;1.31614734402493;-0.5657997407155821;17;1
45;-0.5810099968756245;-1.6879142527517912;0.17125953978816305;0.1268282552251585;-0.5488323713624538;-0.13186610225686005;-0.03596346313997336;-0.35311828689961966;-0.5711381844309779;15;1
46;-1.2776733491615462;0.3734859665461593;-0.28062754872099255;-0.7386270128971565;-0.8454056156376109;-0.6199624134675662;-0.6929934327020716;3.5668930927955778;-0.46118005492518266;12;1
47;0.934578822409206;-0.3812737346689994;-0.3198042657384895;-0.18717418799654234;-0.5834251438479757;0.13735421888365953;-0.4925637515114328;-1.1021859545737263;-0.4369078850777883;12;1
48;0.012158339232593799;-0.3090564712166386;0.3573932712782409;-0.3606649643697692;-0.7286715306037816;0.8572874360377801;-0.5259802671105952;-1.1021859545737263;-0.4664564985838168;15;1
49;0.6252698542958459;0.30193103468216587;-0.5604612417031131;-0.6580777238667297;-0.8722544566312208;0.05010329889192153;-0.7011487094704414;-1.1021859545737263;-0.7723529944605322;15;1
50;-0.28916353840043496;0.24421295864996373;-0.4353482691716705;-0.787795290297194;-0.4152405091536401;0.7161482969239121;-0.9211620228484829;-0.5521890172143844;-0.6078093344722951;15;1
51;-1.205330367669103;-0.5648254659784697;1.1968943502246014;-0.7138426162724097;-0.43613591175099026;0.1280187741816601;-0.5393654029133063;-1.1021859545737263;-0.4289932999184473;18;1
52;-1.6247677590517988;1.8741099896970481;-1.3383989081934071;-0.9369021858951301;0.10934950274275944;-0.3381921631199812;-0.7178609670068479;0.9715281976016912;-0.4325364430510063;18;1
53;0.206781845872369;0.3378488622752733;-0.19108076696671442;-0.2739195761831558;-0.7520183490113567;-0.10585725308299064;-0.8530904162952389;-1.1021859545737263;-0.5705210735874107;12;1
54;0.46463425759609017;1.3103056874802028;-0.7115714359134577;1.9938527149811673;-0.4247737920818417;1.0497848955752542;-1.002915272644819;3.4891929587972634;-0.7007133461057382;11;1
55;0.3208976775704224;-0.10585849365355073;-0.20787078854564148;0.01110098500143134;-0.6681365697600385;0.5596991481448742;-0.9260957703424372;-1.1021859545737263;-0.65332616705028;15;1
56;-0.3216998190106181;-0.5669481491484419;-0.5855558318219319;-0.25053500227977477;0.42634156636557846;-0.27511696093664084;-0.7113923295793833;0.8506248994281833;-0.3892986654052435;18;1
57;0.45665944073865583;-0.11059951210929232;-0.32540093959813243;-0.39164546015070256;-0.6992032922825628;0.475236656062339;-0.963280357535676;-1.1021859545737263;-0.7030962725459237;12;1
58;0.45172264935072026;-0.7511802081821523;0.3294099019800289;0.004904885845244576;-0.2878836199408227;-1.1785906650774056;-1.029498684964232;0.33943186474999315;-0.7439383734079259;12;1
59;0.8738183130192273;-1.5459927079000553;1.2584577626806683;-0.24293908040222245;-0.5430643335439213;1.3790459058878493;-0.9085056141025537;2.774885464146179;-0.528510607159022;15;1
60;0.5212174819655081;1.668116380065391;-0.14630737608957536;0.28992544702983175;-0.26173518696644216;1.1528838103059018;-0.9214557050750528;3.3458792011263667;-0.5830184614257287;11;1
61;0.8768563384887261;-1.573017246881;0.8051271800496331;-0.5465479390553695;-0.5066020973534315;1.1766330148538995;-0.8873706078336682;2.886766071959957;-0.5477278202820773;18;1
62;1.0669228069242536;-0.3951199370132714;2.467339316363427;0.12882686896897808;-0.678892779987419;0.5187685340780827;-0.9492955591455878;-0.15133118365465528;-0.6499595738840468;12;1
63;-0.5242430327258111;-0.5666076983319912;-0.3589809827559865;0.24655275293652507;-0.13090321272532152;0.4103183443934064;-0.8777613169305182;3.324936548751719;-0.5272478801523408;13;1
